GEO_ID,GEOID,NAME,MEDIAN GROSS RENT,B25064_001M
1500000US291070902004,291070902004,"Block Group 4, Census Tract 902, Lafayette County, Missouri",-,**
1500000US291070902005,291070902005,"Block Group 5, Census Tract 902, Lafayette County, Missouri",642,281
1500000US291070903001,291070903001,"Block Group 1, Census Tract 903, Lafayette County, Missouri",642,193
1500000US291070903002,291070903002,"Block Group 2, Census Tract 903, Lafayette County, Missouri",678,89
1500000US291070904001,291070904001,"Block Group 1, Census Tract 904, Lafayette County, Missouri",443,330
1500000US291070904002,291070904002,"Block Group 2, Census Tract 904, Lafayette County, Missouri",738,500
1500000US291070904003,291070904003,"Block Group 3, Census Tract 904, Lafayette County, Missouri",1125,568
1500000US291070904004,291070904004,"Block Group 4, Census Tract 904, Lafayette County, Missouri",635,326
1500000US291070904005,291070904005,"Block Group 5, Census Tract 904, Lafayette County, Missouri",547,328
1500000US291070904006,291070904006,"Block Group 6, Census Tract 904, Lafayette County, Missouri",793,203
1500000US291070904007,291070904007,"Block Group 7, Census Tract 904, Lafayette County, Missouri",448,356
1500000US291070905001,291070905001,"Block Group 1, Census Tract 905, Lafayette County, Missouri",-,**
1500000US291070905002,291070905002,"Block Group 2, Census Tract 905, Lafayette County, Missouri",571,29
1500000US291070905003,291070905003,"Block Group 3, Census Tract 905, Lafayette County, Missouri",505,277
1500000US291070905004,291070905004,"Block Group 4, Census Tract 905, Lafayette County, Missouri",624,73
1500000US291070906011,291070906011,"Block Group 1, Census Tract 906.01, Lafayette County, Missouri",633,162
1500000US291070906012,291070906012,"Block Group 2, Census Tract 906.01, Lafayette County, Missouri",853,512
1500000US291070906013,291070906013,"Block Group 3, Census Tract 906.01, Lafayette County, Missouri",649,32
1500000US291070906014,291070906014,"Block Group 4, Census Tract 906.01, Lafayette County, Missouri",804,125
1500000US291070906021,291070906021,"Block Group 1, Census Tract 906.02, Lafayette County, Missouri",983,131
1500000US291070906022,291070906022,"Block Group 2, Census Tract 906.02, Lafayette County, Missouri",1010,829
1500000US291070906023,291070906023,"Block Group 3, Census Tract 906.02, Lafayette County, Missouri",921,76
1500000US291094701001,291094701001,"Block Group 1, Census Tract 4701, Lawrence County, Missouri",525,145
1500000US291094701002,291094701002,"Block Group 2, Census Tract 4701, Lawrence County, Missouri",635,112
1500000US291094701003,291094701003,"Block Group 3, Census Tract 4701, Lawrence County, Missouri",819,382
1500000US291094701004,291094701004,"Block Group 4, Census Tract 4701, Lawrence County, Missouri",658,339
1500000US291094702001,291094702001,"Block Group 1, Census Tract 4702, Lawrence County, Missouri",572,147
1500000US291094702002,291094702002,"Block Group 2, Census Tract 4702, Lawrence County, Missouri",-,**
1500000US291094702003,291094702003,"Block Group 3, Census Tract 4702, Lawrence County, Missouri",786,57
1500000US291094702004,291094702004,"Block Group 4, Census Tract 4702, Lawrence County, Missouri",532,391
1500000US291094702005,291094702005,"Block Group 5, Census Tract 4702, Lawrence County, Missouri",429,352
1500000US291094702006,291094702006,"Block Group 6, Census Tract 4702, Lawrence County, Missouri",834,199
1500000US291094703001,291094703001,"Block Group 1, Census Tract 4703, Lawrence County, Missouri",725,368
1500000US291094703002,291094703002,"Block Group 2, Census Tract 4703, Lawrence County, Missouri",645,242
1500000US291094703003,291094703003,"Block Group 3, Census Tract 4703, Lawrence County, Missouri",540,174
1500000US291094703004,291094703004,"Block Group 4, Census Tract 4703, Lawrence County, Missouri",-,**
1500000US291094704001,291094704001,"Block Group 1, Census Tract 4704, Lawrence County, Missouri",649,506
1500000US291094704002,291094704002,"Block Group 2, Census Tract 4704, Lawrence County, Missouri",664,66
1500000US291094704003,291094704003,"Block Group 3, Census Tract 4704, Lawrence County, Missouri",592,189
1500000US291094704004,291094704004,"Block Group 4, Census Tract 4704, Lawrence County, Missouri",685,156
1500000US291094704005,291094704005,"Block Group 5, Census Tract 4704, Lawrence County, Missouri",-,**
1500000US291094705001,291094705001,"Block Group 1, Census Tract 4705, Lawrence County, Missouri",768,153
1500000US291094705002,291094705002,"Block Group 2, Census Tract 4705, Lawrence County, Missouri",-,**
1500000US291094705003,291094705003,"Block Group 3, Census Tract 4705, Lawrence County, Missouri",737,204
1500000US291094705004,291094705004,"Block Group 4, Census Tract 4705, Lawrence County, Missouri",825,119
1500000US291094705005,291094705005,"Block Group 5, Census Tract 4705, Lawrence County, Missouri",659,504
1500000US291094706011,291094706011,"Block Group 1, Census Tract 4706.01, Lawrence County, Missouri",545,340
1500000US291094706012,291094706012,"Block Group 2, Census Tract 4706.01, Lawrence County, Missouri",625,241
1500000US291094706013,291094706013,"Block Group 3, Census Tract 4706.01, Lawrence County, Missouri",675,279
1500000US291094706014,291094706014,"Block Group 4, Census Tract 4706.01, Lawrence County, Missouri",772,12
1500000US291094706021,291094706021,"Block Group 1, Census Tract 4706.02, Lawrence County, Missouri",716,261
1500000US291094706022,291094706022,"Block Group 2, Census Tract 4706.02, Lawrence County, Missouri",859,211
1500000US291094706023,291094706023,"Block Group 3, Census Tract 4706.02, Lawrence County, Missouri",-,**
1500000US291119701001,291119701001,"Block Group 1, Census Tract 9701, Lewis County, Missouri",722,117
1500000US291119701002,291119701002,"Block Group 2, Census Tract 9701, Lewis County, Missouri",521,273
1500000US291119701003,291119701003,"Block Group 3, Census Tract 9701, Lewis County, Missouri",629,109
1500000US291119702001,291119702001,"Block Group 1, Census Tract 9702, Lewis County, Missouri",-,**
1500000US291119702002,291119702002,"Block Group 2, Census Tract 9702, Lewis County, Missouri",475,41
1500000US291119702003,291119702003,"Block Group 3, Census Tract 9702, Lewis County, Missouri",587,160
1500000US291119703001,291119703001,"Block Group 1, Census Tract 9703, Lewis County, Missouri",560,128
1500000US291119703002,291119703002,"Block Group 2, Census Tract 9703, Lewis County, Missouri",390,195
1500000US291119703003,291119703003,"Block Group 3, Census Tract 9703, Lewis County, Missouri",604,463
1500000US291119704001,291119704001,"Block Group 1, Census Tract 9704, Lewis County, Missouri",789,156
1500000US291119704002,291119704002,"Block Group 2, Census Tract 9704, Lewis County, Missouri",568,93
1500000US291138101001,291138101001,"Block Group 1, Census Tract 8101, Lincoln County, Missouri",757,324
1500000US291138101002,291138101002,"Block Group 2, Census Tract 8101, Lincoln County, Missouri",590,513
1500000US291138101003,291138101003,"Block Group 3, Census Tract 8101, Lincoln County, Missouri",883,196
1500000US291138102011,291138102011,"Block Group 1, Census Tract 8102.01, Lincoln County, Missouri",853,55
1500000US291138102012,291138102012,"Block Group 2, Census Tract 8102.01, Lincoln County, Missouri",789,473
1500000US291138102021,291138102021,"Block Group 1, Census Tract 8102.02, Lincoln County, Missouri",871,179
1500000US291138102022,291138102022,"Block Group 2, Census Tract 8102.02, Lincoln County, Missouri",628,136
1500000US291138102023,291138102023,"Block Group 3, Census Tract 8102.02, Lincoln County, Missouri",778,117
1500000US291138102024,291138102024,"Block Group 4, Census Tract 8102.02, Lincoln County, Missouri",-,**
1500000US291138102025,291138102025,"Block Group 5, Census Tract 8102.02, Lincoln County, Missouri",-,**
1500000US291138103011,291138103011,"Block Group 1, Census Tract 8103.01, Lincoln County, Missouri",-,**
1500000US291138103012,291138103012,"Block Group 2, Census Tract 8103.01, Lincoln County, Missouri",624,89
1500000US291138103013,291138103013,"Block Group 3, Census Tract 8103.01, Lincoln County, Missouri",741,109
1500000US291138103014,291138103014,"Block Group 4, Census Tract 8103.01, Lincoln County, Missouri",892,138
1500000US291138103015,291138103015,"Block Group 5, Census Tract 8103.01, Lincoln County, Missouri",914,282
1500000US291138103031,291138103031,"Block Group 1, Census Tract 8103.03, Lincoln County, Missouri",1144,168
1500000US291138103032,291138103032,"Block Group 2, Census Tract 8103.03, Lincoln County, Missouri",1147,447
1500000US291138103033,291138103033,"Block Group 3, Census Tract 8103.03, Lincoln County, Missouri",826,134
1500000US291138103041,291138103041,"Block Group 1, Census Tract 8103.04, Lincoln County, Missouri",918,181
1500000US291138103042,291138103042,"Block Group 2, Census Tract 8103.04, Lincoln County, Missouri",-,**
1500000US291138103043,291138103043,"Block Group 3, Census Tract 8103.04, Lincoln County, Missouri",-,**
1500000US291138104001,291138104001,"Block Group 1, Census Tract 8104, Lincoln County, Missouri",768,169
1500000US291138104002,291138104002,"Block Group 2, Census Tract 8104, Lincoln County, Missouri",751,605
1500000US291138104003,291138104003,"Block Group 3, Census Tract 8104, Lincoln County, Missouri",618,337
1500000US291138104004,291138104004,"Block Group 4, Census Tract 8104, Lincoln County, Missouri",988,126
1500000US291138104005,291138104005,"Block Group 5, Census Tract 8104, Lincoln County, Missouri",686,213
1500000US291154901001,291154901001,"Block Group 1, Census Tract 4901, Linn County, Missouri",-,**
1500000US291154901002,291154901002,"Block Group 2, Census Tract 4901, Linn County, Missouri",344,335
1500000US291154901003,291154901003,"Block Group 3, Census Tract 4901, Linn County, Missouri",-,**
1500000US291154902001,291154902001,"Block Group 1, Census Tract 4902, Linn County, Missouri",565,264
1500000US291154902002,291154902002,"Block Group 2, Census Tract 4902, Linn County, Missouri",638,156
1500000US291154902003,291154902003,"Block Group 3, Census Tract 4902, Linn County, Missouri",363,178
1500000US291154903001,291154903001,"Block Group 1, Census Tract 4903, Linn County, Missouri",593,187
1500000US291154903002,291154903002,"Block Group 2, Census Tract 4903, Linn County, Missouri",707,44
1500000US291154903003,291154903003,"Block Group 3, Census Tract 4903, Linn County, Missouri",-,**
1500000US291154903004,291154903004,"Block Group 4, Census Tract 4903, Linn County, Missouri",593,213
1500000US291154904001,291154904001,"Block Group 1, Census Tract 4904, Linn County, Missouri",538,32
1500000US291154904002,291154904002,"Block Group 2, Census Tract 4904, Linn County, Missouri",547,59
1500000US291154904003,291154904003,"Block Group 3, Census Tract 4904, Linn County, Missouri",377,67
1500000US291154904004,291154904004,"Block Group 4, Census Tract 4904, Linn County, Missouri",563,215
1500000US291154905001,291154905001,"Block Group 1, Census Tract 4905, Linn County, Missouri",498,55
1500000US291154905002,291154905002,"Block Group 2, Census Tract 4905, Linn County, Missouri",543,50
1500000US291174801001,291174801001,"Block Group 1, Census Tract 4801, Livingston County, Missouri",711,113
1500000US291174802001,291174802001,"Block Group 1, Census Tract 4802, Livingston County, Missouri",704,194
1500000US291174802002,291174802002,"Block Group 2, Census Tract 4802, Livingston County, Missouri",778,565
1500000US291174802003,291174802003,"Block Group 3, Census Tract 4802, Livingston County, Missouri",521,100
1500000US291174802004,291174802004,"Block Group 4, Census Tract 4802, Livingston County, Missouri",423,19
1500000US291174803001,291174803001,"Block Group 1, Census Tract 4803, Livingston County, Missouri",550,251
1500000US291174803002,291174803002,"Block Group 2, Census Tract 4803, Livingston County, Missouri",329,174
1500000US291174803003,291174803003,"Block Group 3, Census Tract 4803, Livingston County, Missouri",699,125
1500000US291174804001,291174804001,"Block Group 1, Census Tract 4804, Livingston County, Missouri",839,219
1500000US291174804002,291174804002,"Block Group 2, Census Tract 4804, Livingston County, Missouri",715,37
1500000US291174805001,291174805001,"Block Group 1, Census Tract 4805, Livingston County, Missouri",599,76
1500000US291190701001,291190701001,"Block Group 1, Census Tract 701, McDonald County, Missouri",632,67
1500000US291190701002,291190701002,"Block Group 2, Census Tract 701, McDonald County, Missouri",555,54
1500000US291190701003,291190701003,"Block Group 3, Census Tract 701, McDonald County, Missouri",-,**
1500000US291190701004,291190701004,"Block Group 4, Census Tract 701, McDonald County, Missouri",881,93
1500000US291190702001,291190702001,"Block Group 1, Census Tract 702, McDonald County, Missouri",657,111
1500000US291190702002,291190702002,"Block Group 2, Census Tract 702, McDonald County, Missouri",581,115
1500000US291190702003,291190702003,"Block Group 3, Census Tract 702, McDonald County, Missouri",774,182
1500000US291190702004,291190702004,"Block Group 4, Census Tract 702, McDonald County, Missouri",923,117
1500000US291190703001,291190703001,"Block Group 1, Census Tract 703, McDonald County, Missouri",687,516
1500000US291190703002,291190703002,"Block Group 2, Census Tract 703, McDonald County, Missouri",640,151
1500000US291190703003,291190703003,"Block Group 3, Census Tract 703, McDonald County, Missouri",586,43
1500000US291190703004,291190703004,"Block Group 4, Census Tract 703, McDonald County, Missouri",518,141
1500000US291190704001,291190704001,"Block Group 1, Census Tract 704, McDonald County, Missouri",621,49
